Reaction	Glucose	Glucose - Chemostat
R_ACCOAtn	0.0	1.1102230246251563e-16
R_2MPPALtm	0.021350045390611583	0.02294413113859639
R_ACESt	0.035747615766684934	0.020050536872902647
R_ACGAM6PS	0.0	0.0
R_AHCi	0.047453793688100515	0.019874676208166027
R_AHMMPS	8.78939048802374e-09	9.57697016106105e-09
R_AHSERL	4.685244585464966e-22	0.0
R_AHSERL2	0.002743577375500156	0.003359192315998824
R_ACGAMPM	0.0	0.0
R_ACGKm	0.2142173011991706	0.2577498512385214
R_2OBUTtm	0.09688781351979547	0.09515985005806726
R_ACGSm	0.0	0.0
R_2OXOADPtim	0.0004782200341962048	0.0006718887999044583
R_ACHBSm	0.2112900982096365	0.18780960181525444
R_ACHLE1	0.0013778010527083632	0.0008261650288472387
R_2PHETOHt	-0.023682539461644225	-0.02183531311742537
R_ACHLE2	0.0007902663178140378	0.0005418807367142674
R_ACHLE3	0.0004655272663245041	0.00038183889485604095
R_ACLSm	0.3629114341198387	0.3622724859386246
R_2PHETOHtm	0.002497113763026526	0.002451832550105171
R_ACOAHim	0.0020332464368651285	0.00890161997554462
R_34HPLFM	9.96068998931646e-09	9.959335778296332e-09
R_ACOAO4p	1.3970346215908187e-07	1.3980642406418946e-07
R_AICART	0.006068040555295973	0.0022397584636233425
R_AIRCr	0.00013604652239140869	1.5870455384425775e-05
R_AKGDam	0.0777560211641079	0.092867434477222
R_AKGDbm	0.07775602116410793	0.09286743447722197
R_ACOAO5p	1.497019341802783e-07	1.4980467708324974e-07
R_ACOAO6p	1.5970035006046707e-07	1.59802853568904e-07
R_ACOAO7p	1.7967986084637014e-07	1.7978489089438385e-07
R_ACOAO8p	1.9963456582359664e-07	1.997464676973749e-07
R_ACOAO9p	1.983346859663641e-08	1.990407311052173e-08
R_AKGMAL	-0.022350932417779856	-0.037795707749184726
R_AKGt2n	0.0	0.0
R_AKGt2r	-0.02242676147728151	-0.03847734858872465
R_34HPPOR	4.432496844770403e-20	2.3672100718103567e-20
R_AKGtp	8.031211140568928e-09	7.124198786456759e-09
R_AKP1	0.0	0.0
R_ALASm	9.267666953957931e-09	9.524066698154212e-09
R_ALATA_L	0.0432752520120416	-0.08974885691440126
R_ALATA_Lm	-0.07134733964027601	-0.06629358913990037
R_ACOATA	4.6629367034256575e-14	4.196643033083092e-14
R_ACOATAm	-9.307832282701156e-14	-8.379061333663175e-14
R_ACON3MT	0.0	1.1900984758660153e-19
R_ALATRS	3.753001245608518e-21	0.0
R_34HPPt2m	0.0005195679331804204	0.00018797419526395126
R_ALAt2r	-0.06289918610285095	-0.05589835454881476
R_ALAtmi	0.07134733964027601	0.06629358913990041
R_ACONT	0.06926691017917808	0.2185442055456308
R_ACONT3m	0.005206878945474613	0.013899178863424844
R_ACONTm	0.051785762846434664	0.04449636556699321
R_ACOTAim	0.2142173011991706	0.2577498512385214
R_ALCD19y	1.8392350923186392e-09	6.585055790696328e-09
R_ALCD22xi	0.1929377245505708	0.16942197349650573
R_ALCD22xim	0.015905452340355	0.01623628616312214
R_34HPPt2p	1.9386526939335624e-08	1.933292581579593e-08
R_ALCD22yi	0.0021384894059332717	0.0019236065222561266
R_ALCD23xi	0.2614117088438888	0.24243781914124435
R_ALCD23xim	0.02135004539061159	0.022944131138596363
R_ALCD23yi	0.002421000020855248	0.002129977089626482
R_ALCD24xi	0.0564380515005788	0.07634003836593052
R_ALCD24xim	0.004742586910291282	0.0074372667707018935
R_ACP1e	9.796166470407728e-09	9.794110387622976e-09
R_ACPSm	0.004314349389330556	0.00548436421921491
R_ACRNtm	0.09072725201656176	0.11384126662036848
R_ACRNtp	7.18027527975421e-07	7.185034970772351e-07
R_ACS	0.2198701545515341	0.21023567223118989
R_ACSm	0.010545286478702929	0.1796004090810785
R_ACSp	0.0	0.0
R_ACt2r	-0.22367171877549155	-0.22645087879496836
R_ALCD24yi	0.0005226812624290613	0.0006706927966057723
R_ALCD25xi	0.029602130088892026	0.024933460476327853
R_ALCD25xim	0.0024971137630265287	0.002451832550105125
R_ALCD25yi	0.0002741462376033045	0.00021905032839508303
R_ACtm	-0.27152591768705125	-0.2288149986847808
R_3C3HMPt	0.00017248577137507493	1.80462612091592e-05
R_ACtp	-9.998653016651817e-09	-9.998595729143744e-09
R_ACtr	-0.06355920569459514	-0.011927753986611831
R_ADA	0.016284470579171255	0.006514528972346332
R_ADCL	0.0004453468497309497	0.00023355638865543495
R_ALCD26xi	6.753491747403717e-05	4.9954606132987596e-05
R_ALCD26xim	5.714519965546513e-06	4.9280715167717655e-06
R_ALCD2x_copy1	1.5659268079124886	2.550478721441502
R_ALCD2ir	2.726123076078732	2.886340347316501
R_ALCD2irm	0.19017565253050067	0.2682955550200272
R_ADCS	0.0004453468497309497	0.00023355638865543495
R_3C3HMPtm	-0.05854628088839664	-0.08265400292967362
R_ADD	0.016083782814657138	0.006633107407666631
R_ADEt2	9.871691916338993e-09	9.899476672475806e-09
R_ADEtm	0.0	0.0
R_ADHAPR_SC	0.0037059821596706092	0.002683237736102623
R_ADK1	0.5202733849727426	0.2845152636780306
R_ADK1m	-0.15822806257141742	0.007586523445524823
R_ADK3	-0.06270517293850641	0.041657193676357014
R_ALCD2x_copy2	0.4543300026794413	0.012547833184935908
R_ALDD19xr	8.750635526636205e-21	0.0
R_ALDD20xm	0.0	0.0
R_ALDD20y	0.0	0.0
R_ALDD20ym	9.691959878069591e-09	1.1603405656857245e-08
R_ALDD22x	0.015513143555377463	0.009792952934581106
R_ALDD2xm	0.0017532428700100374	0.010198757262073215
R_ALDD2y	0.2103816229361928	0.1996094629887516
R_ALDD2ym	0.27828471485887896	0.3893150305282415
R_ADK3m	0.16877336861870154	0.17201390505099154
R_ADK4	0.13783776801557754	0.14848598209761055
R_ADK4m	0.0	0.0
R_ADMDC	0.015517737485687997	0.009792999544158031
R_ADNCYC	0.0014630351052849267	0.0012494055964683989
R_ADNK1	0.0918782904362909	0.06176774703918018
R_ADNUC	0.009842420691807187	0.0077562312464139515
R_ALLTAHr	1.94293294786263e-08	1.9670270245963906e-08
R_ALLTN	9.71184172665618e-09	9.830039580938088e-09
R_ALLTNti	9.711841730457236e-09	9.83003958243918e-09
R_ALLTTti	9.717487757997332e-09	9.840230621747668e-09
R_ADNt2	9.907435901925512e-09	9.919808183402896e-09
R_3C4MOPtm	0.0	0.0
R_ADPT	0.0008378598454229295	0.0008381723788665722
R_ADSK	0.1916870012866576	0.16286455336035893
R_ALPHNH	4.840407992018861e-07	1.3086389146439062e-06
R_AMAOTr	0.0	0.0
R_ADSL1r	0.06750792150436524	0.02547644131212357
R_AMETt2	9.941702979035202e-09	9.947381425631082e-09
R_3DH5HPBMTm	0.0	5.509451053390176e-16
R_AMETtm	-5.551115123125783e-17	1.7486012637846216e-15
R_AMID	0.0	1.3834048200874594e-21
R_AMID2	0.0	1.7819707051276142e-21
R_AMID3	0.0	7.596849077605755e-21
R_ADSL2r	0.00013604652239118664	1.5870455384536793e-05
R_ADSS	0.06750792150436502	0.025476441312123517
R_AMPN	0.024115639889781618	0.017568406481740382
R_AMPDA	0.013757065479898523	0.003628111978211657
R_3DH5HPBtm	0.0	4.440892098500626e-16
R_AMPtn	3.430589146091734e-14	3.0087043967341736e-14
R_ANPRT	0.04494944876277969	0.028222365947405688
R_ATPS3v	1.3731151538721783e-18	1.853699299607332e-17
R_3DSPHR	0.0	0.0
R_ATPtm_H	1.5504433965873547	1.3284445693573526
R_ATPtp_H	1.4010287513334068e-07	1.4004277968747645e-07
R_ANS	7.377269251752603e-05	5.5008143349852624e-05
R_AOBUTDs	1.944382332874296e-08	1.9503873234613406e-08
R_AP4AH	0.0004036295611828389	0.0005419253906641663
R_APRTO2	0.014330899846307957	0.00931092538065394
R_ARAB14LO	0.0	0.0
R_BACCL	3.4476156285470504e-20	1.6292641796796158e-20
R_3HAO	5.419111362964175e-07	1.4421996711333144e-07
R_ARAB1D2	6.191426385677895e-21	0.0
R_ARABR	9.79996500189263e-09	9.816368839789283e-09
R_3HPH5MBDCm	0.0	5.572591315108516e-16
R_ARAB_Dt	0.0	0.0
R_ARAB_Lt	9.799965061674245e-09	9.816368828907683e-09
R_ARGN	0.0005084261246119007	0.0003938916701583941
R_BPNT	0.19600136055788708	0.16834892749276095
R_BTDD_RR	-0.3742050363450794	-0.365279783730414
R_BTDt_RR	0.37420503634507934	0.365279783730414
R_3IPM3MT	0.0	2.402338788620096e-19
R_BTNt2i	0.0	0.0
R_BTSr	0.0	0.0
R_C14STR	0.0011464997460164188	0.0007386344755105923
R_C22STDS	7.709258452053833e-06	4.340585173242366e-06
R_C22STDSx	0.0011388592384704032	0.0007343626375519983
R_C24STRer	0.0011465588285713535	0.0007386935592808728
R_C3STDH1	0.0011464997460164188	0.0007386344755105928
R_ARGSL	0.0005084151579390905	0.0003938804816399077
R_ARGSS	0.0005084151579390905	0.0003938804816399077
R_ARGTRS	7.027193527224803e-21	0.0
R_ARGTRSm	6.236756488096252e-21	0.0
R_ARGt2m	0.0	0.0
R_ARGt2r	9.360870079078154e-09	9.58274037898832e-09
R_ARGt6	9.468248092836207e-21	0.0
R_ARMT	1.7428249786331178e-21	2.428112592261033e-19
R_ASAD	-0.4241034371715199	-0.3045002752722521
R_C3STDH2	0.0011464997460164186	0.0007386344755105932
R_C3STKR1	0.0011464997460164188	0.0007386344755105928
R_C3STKR2	0.0011464997460164186	0.0007386344755105933
R_ASNN	0.001594873870000885	0.0004570596486806618
R_C4STMO1	0.0011464997460164188	0.0007386344755105924
R_ASNNe	0.0007767121286856148	0.0005940538076082628
R_C4STMO2	0.0011464997460164188	0.0007386344755105929
R_ASNS1	0.00237185621034507	0.0010512247126250368
R_3MBALDt	9.361432596777243e-06	2.740275535784153e-05
R_ASNTRS	6.216794742338452e-21	0.0
R_ASNTRSm	5.4266718970336636e-21	0.0
R_C5STDS	0.0011465684969224573	0.0007387032227252409
R_C8STI	0.0011465490711172054	0.0007386838018333593
R_ASNt2m	0.0	0.0
R_ASNt2r	-0.0007769833565864914	-0.0005941660801713766
R_3MBALDtm	0.00474258691029128	0.007437266770701889
R_ASNt6	0.0007415942479678448	0.0023176528623426915
R_ASNt7	0.0007415942479678448	0.0023176528623426915
R_CAT	0.0004866198384445754	0.0019006497708509
R_CATp	8.788367663229916e-07	8.792336860382185e-07
R_ASPCT	0.0031677993491305663	0.0013263447930526365
R_3MOBDC	0.2854534895851835	0.267854935357483
R_ASPGLU2m	0.0008500188349461328	0.0059554495480800395
R_ASPGLUtp	-1.8442835036935887e-09	-2.8085069825323217e-09
R_ASPK	0.4241034371715199	0.3045002752722521
R_ASPOcm	0.0	0.0
R_CBASPtn	0.0	0.0
R_CBPS	0.003676214507069673	0.0017202252746925705
R_CBPtn	0.0	0.0
R_CCP2m	1.810553913355957e-08	1.8157593201519063e-08
R_CDPDGPm_SC	-8.928338832148164e-09	-8.028683037841766e-09
R_ASPTA	-0.609338448766485	-0.44023074700903386
R_ASPTAm	0.1120165887647872	0.10749139035087682
R_3MOBtm	-0.6507182247892142	-0.6068115720619234
R_ASPTAp	-1.8442833926712863e-09	-2.8085069825323217e-09
R_ASPTRS	4.154449125098587e-21	0.0
R_ASPTRSm	3.3632229733581126e-21	0.0
R_CDPtn	-9.848133641909841e-09	-9.840687931195193e-09
R_CER1_24ter	1.4304701867473566e-09	1.0175664755252e-09
R_CER1_26ter	-1.5203687198095395e-09	-1.034617724826603e-09
R_CER2_24ter	-1.4308492168879638e-09	-1.0180309928387032e-09
R_CER2_26ter	1.5188874602500844e-09	1.0330566402316776e-09
R_ASPt2m	0.11286660759973345	0.11344683989895682
R_ASPt2n	-0.1239402439281414	-0.10758990003381147
R_CERASE124er	0.6913944531495548	0.4984196665323789
R_3MOPDC	0.21111858430338415	0.1877362347599108
R_CERASE126er	0.6913944516743191	0.4984196655064695
R_ASPt2r	-0.0011212724766719306	-0.0004323948026860869
R_ASPt5n	-0.1239402439281414	-0.10758990003381147
R_ASPt7	0.0	0.0
R_CERASE224er	0.6973083926660617	0.5039874022560876
R_CERASE226er	0.6973083941411138	0.5039874032818142
R_ATHRDHr	9.789242305657808e-09	9.811240708756941e-09
R_3MOPt	-0.00010876680558968844	-3.08960069180797e-05
R_ATP2tp_H	4.349928987074994e-15	0.0
R_ATPATF1	0.00040362956118284235	0.000541925390664177
R_ATPATF2	7.165442177033534e-20	2.6553764132170907e-20
R_ATPATF3	6.795954535232822e-20	1.416633230063223e-20
R_ATPH1	1.1576731005171593e-06	9.274139499577082e-07
R_ATPM	0.001522303281760165	0.0016658301589895124
R_CERH124_copy1	0.0	0.0
R_CERH126_copy1	0.0	0.0
R_CERS124	3.914953406726265e-09	2.9991632024652356e-09
R_CERS124er	0.6913944517188223	0.4984196655145203
R_CERS126	0.0	0.0
R_CERS126er	0.6913944531940581	0.4984196665404296
R_CERS224	6.081089608740468e-09	7.002680369866999e-09
R_CERS224er	0.6973083940966919	0.5039874032738535
R_ATPPRT	0.005931994032904731	0.0022238880082389193
R_ATPS	0.0017597232327391933	0.006853809944110595
R_ATPS3g	6.389449967249394e-14	8.955753141182797e-14
R_ATPS3m	1.7115485107438464	1.869421433143828
R_CERS226	0.0	0.0
R_CERS226er	0.6973083926216399	0.5039874022481269
R_CERH124_copy2	4.402132370742442e-09	9.472590352856542e-10
R_CERH126_copy2	4.402132256538333e-09	9.472589646492845e-10
R_CITtbm	-0.028196941508367164	-0.02413206240713261
R_3MOPtm	0.013462720662671068	0.012782140265259478
R_CITtcm	0.026018888726311973	0.04109571926821348
R_CERS324	5.62571416693947e-09	4.676112557825122e-09
R_CERS326	0.0	0.0
R_CHLPCTD	0.0281090555529991	0.016199910352643176
R_CHLSTI	0.0	0.0
R_CLPNSm_SC	0.0	0.0
R_3OPHB5Hm	9.449951496432287e-18	5.083470550466528e-16
R_CMPN	0.03698270885427517	0.0218190401820913
R_CHLt2	0.0	0.0
R_CHOLK	0.0281090555529991	0.016199910352643176
R_CHORM	0.040650766769034896	0.033048088223482784
R_CHORS	0.04116987635059341	0.0333366427961531
R_CHRPL	0.0	0.0
R_CO2t	-3.947279414858672	-3.646063593921309
R_CO2tg	-5.926370505449086e-13	-8.304468224196171e-13
R_CO2tm	-1.1115309006748393	-0.9341775911465297
R_CO2tn	-0.12394024392834713	-0.10758990003399188
R_CO2tp	9.875494533240214e-09	9.93270576898908e-09
R_CHTNDA	1.391727492226103e-20	0.0
R_CHTNS	2.881390352127142e-20	0.0
R_CITt2r	-0.0011236613944505258	-0.00020299255928935
R_CO2tv	-1.5409831505275309e-06	-6.580627532115635e-06
R_COAHLp	0.0	0.0
R_3OPHB_5tm	0.0	-4.440892098500626e-16
R_COAtim	0.011192614133125993	0.009916013172671273
R_CITtam	-0.06821234007825594	-0.23571067735159235
R_CITtap	1.8858881190020327e-07	1.8754711439417093e-07
R_COAtn	0.0	1.1102230246251563e-16
R_4ABUTNtm	0.0	0.0
R_COUCOAFm	9.960689988369625e-09	9.959335779382253e-09
R_CPPPGO	5.388160225847865e-17	4.6536005855452905e-17
R_4ABUTtm	0.0	0.0
R_CRNCARtm	0.000549796509060521	0.010634999225985773
R_CRNCARtp	0.0	0.0
R_DCTPD	0.10996616455456737	0.04193871115353017
R_DCYTD	0.04753332543361153	0.03777535268171669
R_CRNt	0.0	-5.551115123125783e-17
R_4ABZt	0.00044534684973096533	0.00023355638865529824
R_CRNtim	0.09072725201656176	0.11384126662036835
R_DCYTt2	5.305437470152228e-09	3.698585860289208e-09
R_CRNtp	7.180275279752159e-07	7.185034969114752e-07
R_4ABZtm	1.1102230246251563e-16	1.1102230246251563e-16
R_CSNATm	0.09127704852562232	0.12447626584635407
R_DDPA	0.01297293484222624	0.009204580389020521
R_DDPAm	0.028196941508367167	0.02413206240713258
R_DESAT14	0.0	0.0
R_DESAT16	0.0	0.0
R_DESAT18	0.0	0.0
R_CSNATp	7.084371600879491e-07	7.089182261221794e-07
R_CSNATr	0.09127634008846228	0.12447555692812814
R_CSND	0.03698271867247999	0.02181904999961585
R_CSNt2	9.818204813763154e-09	9.817524549772615e-09
R_CSm	0.12217615570674585	0.26324338605750464
R_DESAT18_2	0.0	8.850701918730109e-10
R_DGDPtn	9.617109775206243e-09	9.560835456667858e-09
R_CSp	1.7871331729733578e-07	1.7761440866851492e-07
R_DGGH	0.0	0.0
R_4H2OGLTtm	9.716495941169969e-09	9.6873319366253e-09
R_DGK1	0.0015164137975047787	0.001658155530809946
R_DGSNt2	8.18403142630603e-09	9.228142462198978e-09
R_CTPS1	0.04319266477329887	0.0259628394597582
R_CTPS2	0.0012371907574688932	0.0008288657915262637
R_CTPtm	0.09960091981414897	0.038955715607322604
R_DHAD1m	0.3629114341198387	0.3622724859386246
R_4H2OGLTtp	-1.9386527161380233e-08	-1.9332926148862842e-08
R_DHAD2m	0.2112900982096365	0.18780960181525444
R_DHAK	0.21537266299567576	0.4781051283671493
R_CYOOm	0.9332227089605102	0.9711518204784844
R_CYOR_u6m	1.8251140411122069	1.9288815156753416
R_DHAPtm	0.3119802516418702	0.50473922708026
R_DHFR	0.003167838684309259	0.0013263813306759215
R_CYSS	0.000610499763018205	0.00043164001966268886
R_4HBZCOAFm	9.960689958652573e-09	9.959335627901579e-09
R_CYSTGL	0.60807862380365	0.3204506993235201
R_CYSTL	0.264710710654927	0.08723049728507642
R_CYSTLp	0.0	0.0
R_CYSTRS	6.4708307047419854e-21	0.0
R_CYSTS	0.2657456306607598	0.0893085098420387
R_DHFRim	0.0	0.0
R_DHFS	4.7252687283639077e-17	1.1672322217300726e-16
R_DHFtm	-1.1102230246251563e-16	0.0
R_DHNPAm	1.422612692745148e-17	1.1651255802930272e-16
R_DHNPTtm	1.1102230246251563e-16	1.1102230246251563e-16
R_DHORD4i	0.00011961462137048054	1.1519247507265069e-05
R_DHORDfum	0.00026424412236678355	5.428036139727038e-05
R_CYSTtp	-9.768591824332871e-09	-9.805746103985769e-09
R_CYSt2r	-0.0016454247132717814	-0.002509658907728696
R_CYTD	0.007447187480665109	0.004972705509429826
R_CYTDK2	0.010807829262643351	0.008097079086827544
R_DHORDi	0.002783940605393431	0.0012605451841479654
R_DHORTS	-0.0031677993491308065	-0.001326344793052492
R_4HBZFm	9.960689928675433e-09	9.959335476641857e-09
R_DHPSm	0.0	0.0
R_DHPTtm	-1.1102230246251563e-16	-1.1102230246251563e-16
R_DHQS	0.04116987635059341	0.0333366427961531
R_DHQTi	0.04116987635059341	0.0333366427961531
R_CYTDt2	9.880316999294046e-09	9.873805642428888e-09
R_CYTK1	0.01411123915672885	0.004738951571077843
R_CYTK2	0.10996619263508732	0.04193873928026892
R_DADA	0.015450145885375115	0.006476740244041992
R_DADK	-7.094732965895468e-06	-6.547511862908807e-06
R_DIAT	0.0010921512875080952	0.0004583073428533709
R_DINSt2	6.100153347979212e-09	8.99244598644083e-09
R_DADNt2	9.588196972970889e-09	9.7626998722462e-09
R_DIPS	0.0	1.206824895929172e-19
R_DADPtn	1.0269562977782698e-13	9.026113190202524e-14
R_4HBZtm	-9.960689939525478e-09	-9.959335023346227e-09
R_DAGCPT_SC	0.0281090555529991	0.016199910352643176
R_DAGPYP_SC	0.0027278629455397287	0.003673517394873883
R_DKMPPD2	0.015517737485688075	0.009792999544157991
R_DMATT	0.0022929596723793503	0.0014772291242528821
R_DNMPPA	9.840851481070032e-09	9.834189116458457e-09
R_DNTPPA	9.84085147955665e-09	9.834189116748984e-09
R_DOLK	2.637721011531781e-14	4.139438284953691e-14
R_DOLPMMer	0.0	0.0
R_DANNt2	0.0	0.0
R_DASYN_SC	-0.06916886238652076	-0.02362495077944537
R_DASYNm_SC	0.0996009198139094	0.03895571560712335
R_DB4PS	1.9925460060081982e-08	1.9924593056697623e-08
R_DBTS	0.0	0.0
R_DCDPtn	9.848133641909841e-09	9.840687931195193e-09
R_DCMPDA	-0.15749951273927926	-0.07971408823941803
R_DOLPMTcer	0.0	0.0
R_DOLPt2er	8.072606028086682e-09	8.072345902832012e-09
R_4HGLSDm	-0.2744507294149818	-0.28719887983123576
R_DPCOAK	0.004314339466075522	0.005484354297474732
R_DPCOAKm	9.922334037761452e-09	9.921006581572038e-09
R_DPGM	0.0	0.0
R_DPMVD	0.00687887901713833	0.004431687372760143
R_ECOAH4p	-1.397034624373017e-07	-1.3980645063860206e-07
R_ECOAH5p	-1.4970193431412815e-07	-1.4980470330883125e-07
R_DPR	0.00547739807320359	0.0017793411405902274
R_4HPRO_LTtm	0.0	0.0
R_DPRm	0.0100357454821739	0.008013611793990868
R_ECOAH6p	-1.5970035004836405e-07	-1.5980287937367166e-07
R_DRBK	4.5896953783104856e-21	1.1346674033762899e-21
R_ECOAH7p	-1.7967986068456734e-07	-1.79784916287673e-07
R_ECOAH8p	-1.9963456551058692e-07	-1.9974649290155355e-07
R_DROPPRy	9.962730030086163e-09	9.962296528385606e-09
R_4HTHRS	0.0	0.0
R_DRTPPD	9.962730030067009e-09	9.962296528371587e-09
R_EHGLAT	0.0	0.0
R_EHGLATm	0.0	0.0
R_EHGLATp	1.938652708641695e-08	1.933292611525073e-08
R_ENO	3.780491917077287	3.5098853906051133
R_EPGALURSe	9.789472220149596e-09	9.788581288113274e-09
R_EPISTAT_SC	2.48722603647908e-06	2.5075094571868635e-06
R_DTMPK	1.2477545649702824e-05	1.2695708652143978e-05
R_DTTPt	-1.2477545649702824e-05	-1.2695708652032954e-05
R_DUMPtn	9.825824376363812e-09	9.816764179326752e-09
R_DURIK1	0.06446833640987476	0.0552330436307927
R_DURIPP	-0.0031678962889140627	-0.001326441365695763
R_DURIt2	0.0	0.0
R_DUTPDP	5.885501209828681e-05	2.149687482883853e-05
R_EPISTESTH_SC	2.4862569580894168e-06	2.507584875036081e-06
R_EPISTESTH_SCe	9.999011177688049e-07	9.998974208095474e-07
R_EPISTt	1.9435496032005343e-08	1.942013770628304e-08
R_DXHPScm	0.0	2.6813488103113142e-20
R_D_LACDcm	0.033509989511179936	0.008087335356337237
R_EPMGH	0.0	0.0
R_4MOPDC	0.06171268110589589	0.08447540068859599
R_ERGSTAT_SC	5.053691750383601e-06	4.967215229390298e-06
R_ERGSTESTH_SC	5.052722822388704e-06	4.9672909833202656e-06
R_ERGSTESTH_SCe	9.999003725022025e-07	9.998966225135931e-07
R_ERGSTGLCT	1.7689243397544338e-20	1.8660303574938465e-20
R_D_LACDm	0.007354649078953389	0.0028519154032919857
R_D_LACt2	-0.05581498115463709	-0.13045106490838698
R_D_LACt2m	-0.27174645103942635	-0.2875213319278939
R_D_LACtm	0.2791011001183797	0.2903732473311859
R_E4HGLUtm	-9.716495941169969e-09	-9.6873319366253e-09
R_ERGSTt	-0.0011465588258767615	-0.0007386935670330858
R_ERGSTter	0.0011465588285712867	0.0007386935592809117
R_ERGTETROLter	0.0011465588285712867	0.0007386935592809117
R_E4HGLUtp	1.9386527161380233e-08	1.9332926148862842e-08
R_E4Ptm	0.028196941508367164	0.024132062407132504
R_ETHAK	9.788793780809006e-09	9.76982523851203e-09
R_5AOPt2	0.0	0.0
R_ETHAPT_SC	9.788310328939788e-09	9.769313830121362e-09
R_ETHAt	9.78879377555586e-09	9.769825282113231e-09
R_ETOHt	-0.8602943022506173	-0.5715588108371884
R_ETOHtm	-0.19017565253050067	-0.2682955550200272
R_ECOAH11p	1.9833466521901322e-08	1.990409415064676e-08
R_EX_ergst_e	0.0011465688248804866	0.000738703565999317
R_EX_ergstest_SC_e	0.0	0.0
R_EX_13BDglcn_e	0.0	0.0
R_EX_etha_e	0.0	0.0
R_EX_2hb_e	0.0914618109035552	0.043302633155617096
R_EX_etoh_e	0.8602943022506172	0.5715588108371885
R_5AOPtm	-9.267666967183176e-09	-9.524066757471415e-09
R_EX_fe2_e	0.0	1.1102230246251563e-16
R_EX_fecost_e	0.0	0.0
R_EX_2mbac_e	0.01833889007567904	0.012118922698061965
R_EX_2mbald_e	0.00013691800652511176	0.00015436857802679418
R_EX_2mbtoh_e	0.1926427762211801	0.1754629434838221
R_EX_2mppal_e	0.0002707353298279021	0.0003430079880158233
R_EX_2phetoh_e	0.023682539461644232	0.02183531311742535
R_EX_fecostest_SC_e	0.0	0.0
R_EX_fmn_e	0.0	0.0
R_EX_3c3hmp_e	0.00017248577137512025	1.8046261209208966e-05
R_6PGLter	-0.0022930386647154193	-0.0014773081213609318
R_EX_3mbald_e	9.361432596745264e-06	2.740275535779112e-05
R_EX_for_e	0.06108881959651336	0.03651697679688281
R_EX_fru_e	0.0	0.0
R_EX_3mop_e	0.00010876680558969476	3.089600691814448e-05
R_8AONNt2	0.0	0.0
R_EX_4abut_e	0.0001319018888925833	0.0010568918755701413
R_EX_fum_e	0.004384571074207725	0.007819571478158552
R_EX_g3pc_e	0.005051906271929561	0.002805403580514164
R_EX_4abz_e	0.00044534684973092804	0.00023355638865531832
R_AABTN	0.014330899846307957	0.009310925380653942
R_EX_5aop_e	9.267666528457635e-09	9.524066314034111e-09
R_EX_g3pi_e	9.99960817756544e-07	9.999729599589372e-07
R_EX_gal_e	0.0	0.0
R_EX_8aonn_e	0.0	0.0
R_EX_Nbfortyr_e	0.0022201934898390388	0.0005721960095623816
R_EX_abt_e	9.799965001851778e-09	9.81636883987778e-09
R_EX_ac_e	0.2872309244700867	0.2383786327815801
R_EX_acald_e	0.020470826842362712	0.025772283512901197
R_EX_aces_e	0.035747615766684934	0.020050536872902647
R_EX_galur_e	9.789472220149608e-09	9.788581288113284e-09
R_EX_gam6p_e	9.099749060048976e-07	7.875558173716298e-07
R_EX_gcald_e	8.789390517261425e-09	9.576970260357995e-09
R_EX_glc__D_e	-2.8108801164843	-2.7372687052959486
R_EX_gln__L_e	3.0791223141123904e-08	2.8498035080207906e-07
