Reaction	Glucose	Glucose - Chemostat
R_E4Ptm	0.28669586101444133	0.28669586101444133
R_ETHAK	0.0	0.0
R_5AOPt2	0.0	0.0
R_ETHAPT_SC	0.0	0.0
R_ETHAt	0.0	0.0
R_ETOHt	-13.380742050311387	-13.380742050311387
R_ETOHtm	0.0	0.0
R_ECOAH11p	0.0	0.0
R_EX_ergst_e	0.0	0.0
R_EX_ergstest_SC_e	0.0	0.0
R_EX_13BDglcn_e	0.0	0.0
R_EX_etha_e	0.0	0.0
R_EX_2hb_e	0.0	0.0
R_EX_etoh_e	13.380742050311387	13.380742050311387
R_5AOPtm	0.0	0.0
R_EX_fe2_e	0.0	0.0
R_EX_fecost_e	0.0	0.0
R_EX_2mbac_e	0.0	0.0
R_EX_2mbald_e	0.0	0.0
R_EX_2mbtoh_e	0.0	0.0
R_EX_2mppal_e	0.0	0.0
R_EX_2phetoh_e	0.0	0.0
R_EX_fecostest_SC_e	0.0	0.0
R_EX_fmn_e	0.0	0.0
R_EX_3c3hmp_e	0.0	0.0
R_6PGLter	-0.003145735894596594	-0.003145735894596594
R_EX_3mbald_e	0.0	0.0
R_EX_for_e	0.005608087784504962	0.005608087784504962
R_EX_fru_e	0.0	0.0
R_EX_3mop_e	0.0	0.0
R_8AONNt2	0.0	0.0
R_EX_4abut_e	0.0	0.0
R_EX_fum_e	0.0	0.0
R_EX_g3pc_e	0.0	0.0
R_EX_4abz_e	0.0	0.0
R_AABTN	0.0	0.0
R_EX_5aop_e	0.0	0.0
R_EX_g3pi_e	0.0	0.0
R_EX_gal_e	0.0	0.0
R_EX_8aonn_e	0.0	0.0
R_EX_Nbfortyr_e	0.0	0.0
R_EX_abt_e	0.0	0.0
R_EX_ac_e	1.3291253881836604	1.3291253881836604
R_EX_acald_e	0.0	0.0
R_EX_aces_e	0.0	0.0
R_EX_galur_e	0.0	0.0
R_EX_gam6p_e	0.0	0.0
R_EX_gcald_e	0.0	0.0
R_EX_glc__D_e	-19.73533619016891	-19.73533619016891
R_EX_gln__L_e	0.0	0.0
R_EX_glu__L_e	0.0	0.0
R_EX_glx_e	0.0	0.0
R_EX_ade_e	0.0	0.0
R_EX_adn_e	0.0	0.0
R_EX_akg_e	0.0	0.0
R_EX_ala__L_e	0.0	0.0
R_EX_gly_e	0.0	0.0
R_EX_glyc_e	0.0	0.0
R_AACTOOR	0.0	0.0
R_EX_gsn_e	0.0	0.0
R_EX_gthox_e	0.0	0.0
R_EX_gthrd_e	0.0	0.0
R_EX_alltn_e	0.0	0.0
R_EX_alltt_e	0.0	0.0
R_EX_amet_e	0.0	0.0
R_EX_arab__D_e	0.0	0.0
R_EX_arab__L_e	0.0	0.0
R_EX_gua_e	0.0	0.0
R_EX_arg__L_e	0.0	0.0
R_EX_h2o_e	37.78814366198879	37.78814366198879
R_AASAD1	0.0	0.0
R_EX_h_e	12.507226532396576	12.507226532396576
R_EX_hdca_e	0.0	0.0
R_EX_hdcea_e	0.0	0.0
R_EX_asn__L_e	0.0	0.0
R_EX_asp__L_e	0.0	0.0
R_EX_btd_RR_e	0.0682800996289691	0.0682800996289691
R_EX_btn_e	0.0	0.0
R_EX_hexc_e	0.0	0.0
R_AASAD2	0.31045159070122247	0.31045159070122247
R_EX_his__L_e	0.0	0.0
R_EX_hxan_e	0.0	0.0
R_EX_iamac_e	0.0	0.0
R_EX_iamoh_e	0.0	0.0
R_EX_ibutac_e	0.0	0.0
R_EX_chol_e	0.0	0.0
R_EX_cit_e	0.0	0.0
R_EX_co2_e	32.577994884205076	32.577994884205076
R_EX_crn_e	0.0	0.0
R_EX_csn_e	0.0	0.0
R_EX_cys__L_e	0.0	0.0
R_EX_cytd_e	0.0	0.0
R_EX_dad_2_e	0.0	0.0
R_EX_dann_e	0.0	0.0
R_EX_ibutoh_e	0.0	0.0
R_EX_id3acald_e	0.0	0.0
R_EX_ile__L_e	0.0	0.0
R_EX_ind3eth_e	0.0	0.0
R_EX_inost_e	0.0	0.0
R_EX_dca_e	0.0	0.0
R_EX_dcyt_e	0.0	0.0
R_EX_ddca_e	0.0	0.0
R_EX_ins_e	0.0	0.0
R_EX_k_e	0.0	0.0
R_EX_dgsn_e	0.0	0.0
R_EX_din_e	0.0	0.0
R_EX_lac__D_e	0.0	0.0
R_AATA	0.31045159070122247	0.31045159070122247
R_EX_lac__L_e	0.0	0.0
R_EX_lanost_e	0.0	0.0
R_EX_lanostest_SC_e	0.0	0.0
R_EX_dttp_e	0.0	0.0
R_EX_duri_e	0.0	0.0
R_EX_leu__L_e	0.0	0.0
R_ABTA	0.0	0.0
R_EX_lys__L_e	0.0	0.0
R_EX_mal__L_e	0.0	0.0
R_EX_malt_e	0.0	0.0
R_EX_ribflv_e	0.0	0.0
R_EX_sbt__D_e	0.0	0.0
R_EX_man_e	0.0	0.0
R_ABTt	0.0	0.0
R_EX_melib_e	0.0	0.0
R_EX_met__L_e	0.0	0.0
R_EX_mmet_e	0.0	0.0
R_EX_na1_e	0.0	0.0
R_EX_nac_e	0.0	0.0
R_EX_sbt__L_e	0.0	0.0
R_EX_ser__L_e	0.0	0.0
R_EX_so3_e	0.0	0.0
R_EX_so4_e	-0.08385013263872988	-0.08385013263872988
R_EX_spmd_e	0.0	0.0
R_EX_sprm_e	0.0	0.0
R_EX_srb__L_e	0.0	0.0
R_EX_succ_e	0.0	0.0
R_EX_nadp_e	0.0	0.0
R_EX_nh4_e	-6.070684518842336	-6.070684518842336
R_EX_nmn_e	-8.063994867799868e-13	-8.063994867799868e-13
R_EX_sucr_e	0.0	0.0
R_EX_o2_e	-21.178041957277962	-21.178041957277962
R_EX_taur_e	0.0	0.0
R_ABUTDm	0.0	0.0
R_EX_thm_e	0.0	0.0
R_EX_oaa_e	0.0	0.0
R_EX_ocdca_e	0.0	0.0
R_EX_ocdcea_e	0.0	0.0
R_ABUTt2r	0.0	0.0
R_EX_ocdcya_e	0.0	0.0
R_EX_orn_e	0.0	0.0
R_EX_thmmp_e	0.0	0.0
R_EX_thmpp_e	0.0	0.0
R_EX_thr__L_e	0.0	0.0
R_EX_thym_e	0.0	0.0
R_EX_pacald_e	0.0	0.0
R_EX_pap_e	0.0	0.0
R_EX_thymd_e	0.0	0.0
R_ACACT1r	0.0	0.0
R_EX_tre_e	0.0	0.0
R_EX_trp__L_e	0.0	0.0
R_EX_pc_SC_e	0.0	0.0
R_EX_pectin_e	0.0	0.0
R_EX_pepd_e	0.0	0.0
R_EX_phe__L_e	0.0	0.0
R_EX_pheac_e	0.0	0.0
R_EX_pi_e	-0.21445240909419186	-0.21445240909419186
R_EX_pnto__R_e	0.0	0.0
R_EX_ttdca_e	0.0	0.0
R_EX_tyr__L_e	0.0	0.0
R_EX_ura_e	0.0	0.0
R_EX_urea_e	0.0	0.0
R_EX_uri_e	0.0	0.0
R_EX_val__L_e	0.0	0.0
R_EX_xan_e	0.0	0.0
R_EX_xtsn_e	0.0	0.0
R_EX_pro__L_e	0.0	0.0
R_EX_ptd1ino_SC_e	0.0	0.0
R_EX_ptrc_e	0.0	0.0
R_EX_pyr_e	5.715975505242244	5.715975505242244
R_EX_xyl__D_e	0.0	0.0
R_EX_xylt_e	0.0	0.0
R_EX_rib__D_e	0.0	0.0
R_ACACT1m	0.014318522002991392	0.014318522002991392
R_EX_zymst_e	0.0	0.0
R_EX_zymstest_SC_e	0.0	0.0
R_FA100tp	0.0	0.0
R_ACACT4p	0.0	0.0
R_FA120ACPHi	0.0	0.0
R_FACOAL161	0.007113241876600867	0.007113241876600867
R_FACOAL161p	0.0	0.0
R_FA120ACPtm	0.0	0.0
R_ACACT5p	0.0	0.0
R_FA120tp	0.0	0.0
R_FA140ACPHi	0.0	0.0
R_FACOAL180	0.004125943255229205	0.004125943255229205
R_FACOAL181	0.00943260577092757	0.00943260577092757
R_FACOAL182	0.0	0.0
R_FA140ACPtm	0.0	0.0
R_FACOAL240p	0.0	0.0
R_FA140COAabcp	0.0	0.0
R_FA140tp	0.0	0.0
R_FA141ACPHi	0.0	0.0
R_FA141ACPtm	0.0	0.0
R_FACOAL260p	0.0	0.0
R_FACOAL80p	0.0	0.0
R_FADFMNtm	0.0	0.0
R_FALDH	0.0	0.0
R_FA141COAabcp	0.0	0.0
R_FAS161ACPm	0.0	0.0
R_FA141tp	0.0	0.0
R_FA160ACPHi	0.0	0.0
R_FA160ACPtm	0.0	0.0
R_FA160COAabcp	0.0	0.0
R_FAO141p_even	0.0	0.0
R_FAO141p_odd	0.0	0.0
R_FAO161p_even	0.0	0.0
R_FAO161p_odd	0.0	0.0
R_FAO181p_even	0.0	0.0
R_FA160tp	0.0	0.0
R_FA161ACPHi	0.0	0.0
R_FA161ACPtm	0.0	0.0
R_FAO181p_odd	0.0	0.0
R_FAS180	0.004125943255229205	0.004125943255229205
R_FAO182p_eveneven	0.0	0.0
R_FAO182p_evenodd	0.0	0.0
R_FAO182p_oddodd	0.0	0.0
R_FAO240p	0.0	0.0
R_FAO80p	0.0	0.0
R_FAS100	0.0	0.0
R_FA161COAabcp	0.0	0.0
R_FA161tp	0.0	0.0
R_FA180ACPH	0.0	0.0
R_FA180ACPtm	0.0	0.0
R_FA180COAabcp	0.0	0.0
R_FA181ACPH	0.0	0.0
R_FA181ACPtm	0.0	0.0
R_FA181COAabcp	0.0	0.0
R_FA182ACPH	0.0	0.0
R_FA182ACPtm	0.0	0.0
R_FA182COAabcp	0.0	0.0
R_FA240tp	0.0	0.0
R_FAS100ACPm	0.0	0.0
R_FAS100COA	0.06074524486117563	0.06074524486117563
R_FAS120	0.0	0.0
R_FAS120ACPm	0.0	0.0
R_FAS120COA	0.059530339963952114	0.059530339963952114
R_FAS140	0.0	0.0
R_FAS140ACPm	0.0	0.0
R_FAS140COA	0.055885625272281574	0.055885625272281574
R_FAS141	0.0	0.0
R_FA260tp	0.0	0.0
R_FA80tp	0.0	0.0
R_FACOAL100p	0.0	0.0
R_FAS141ACPm	0.0	0.0
